building_name,coating_deterioration_score,cracks_score,masonry_degradation_score,moisture_bio_damage_score,vandalism_score,Global_Damage_Index
35,0.8265133233375866,0.0,0.0,0.02408093953073903,0.0,0.17011885257366513
16,0.3850381948087552,0.018104272104409763,0.0,0.4428169873051465,0.0,0.1691918908436623
66,0.7467168033466572,0.0,0.0,0.07193559259080935,0.006298906016556722,0.16499026039080467
51,0.5686937950781665,0.0814167836051128,0.0,0.17355708862858746,0.0,0.16473353346237335
52,0.8068936806798913,0.0,0.0,0.009447963787072512,0.0,0.16326832889339277
2026-04-02 17-25-18,0.6797115674255988,0.0,0.0,0.13627995166922305,0.0,0.16319830381896436
68,0.5686937950781665,0.20636861526619124,0.0,0.03352813907402694,0.0,0.16171810988367694
IMG_20260318_132225974_HDR,0.4139125902409471,0.0,0.06370932367228242,0.3152646996560139,0.0,0.15857732271384867
улица Восстания 25,0.4448970923207619,0.13330725336756974,0.061800399655581366,0.13801898840107207,0.0,0.15560474674899702
26,0.10572126758704253,0.0,0.0,0.0,0.6701623588493674,0.155176725287282
DSC02449,0.472564552103676,0.018104272104409763,0.06370932367228242,0.2105885212112041,0.006298906016556722,0.1542531150216258
7,0.3947845555559316,0.31305276534258164,0.0,0.06251246672673623,0.0,0.1540699575250499
DSC02251,0.4564931174883825,0.09948289561599052,0.18997855506636557,0.012890882036679116,0.006298906016556722,0.1530288712447949
DSC02399,0.20117089003888863,0.2821016519340612,0.18997855506636557,0.0839590579319716,0.0,0.1514420309942574
DSC02375,0.3643442914245293,0.04185787682858252,0.18959677026302535,0.1558029412686294,0.0,0.1503203759569533
19,0.7172695703972464,0.0,0.0,0.03352813907402694,0.0,0.15015954189425468
DSC02450,0.2544249794387715,0.0,0.37341599922018426,0.03695004061955715,0.07643795455899012,0.14824579476750063
DSC02404,0.6244160780345158,0.06786175651612861,0.0,0.04811755292197147,0.0,0.14807907749452318
IMG_20260318_115219,0.28112191539266024,0.04185787682858252,0.19036033986970577,0.024920843450010433,0.19488761422210496,0.1466297179526128
DSC02473,0.14643723833086825,0.018104272104409763,0.13009317173817686,0.42747326484180537,0.006298906016556722,0.14568137060636338
DSC02305,0.4807030755536301,0.06786175651612861,0.12512590775429305,0.04811755292197147,0.0,0.14436165854920463
57,0.6622761533749183,0.018104272104409763,0.0,0.03352813907402694,0.006298906016556722,0.14404149411398234
