building_name,coating_deterioration_score,cracks_score,masonry_degradation_score,moisture_bio_damage_score,vandalism_score,Global_Damage_Index
IMG_20260318_075807376_HDR,0.40884293466686616,0.018654772832015488,0.0516450396696551,0.5117644131624435,0.0,0.19818143206619604
25,0.804409652081464,0.0,0.0516450396696551,0.10876996166832785,0.01935794374456294,0.19683651943280195
улица Восстания 25,0.4189915484481594,0.12198130727030392,0.0516450396696551,0.3911780805477375,0.0,0.19675919518717117
IMG_20260317_113415094_HDR,0.8068493870030561,0.0,0.053360174493003856,0.11859217823129849,0.0,0.1957603479454717
DSC02375,0.33582571940714523,0.08814199355092363,0.31679762555054297,0.2368491921662298,0.0,0.1955229061349683
DSC02250,0.11803144982518846,0.035612258323132424,0.7762092846474424,0.032364210892985995,0.0,0.19244344073774985
DSC02359,0.16409822121069031,0.0,0.6286370217008485,0.14418907071673934,0.01935794374456294,0.1912564514745682
IMG_20260320_151341,0.392852126807869,0.018654772832015488,0.0529304358123207,0.4860690936074363,0.0,0.19010128581192828
62,0.7093104185516543,0.08645009198127906,0.0,0.06650010903816629,0.08781001304894158,0.19001412652400823
IMG_20260325_075617182_HDR,0.36346944975933976,0.12198130727030392,0.0,0.4381186452337149,0.0,0.18471388045267173
Маяковского 22 24,0.4484496597332462,0.09660663070510261,0.20785409512313446,0.14869439602369275,0.01935794374456294,0.1841925450659478
DSC02168,0.4209053275325378,0.09829801934415155,0.0,0.3277760458516466,0.06940154090279343,0.1832761867262259
DSC02305,0.4981412337290227,0.052565383904186615,0.10500330421296702,0.2042083609587748,0.04390978912266005,0.18076561438552224
52,0.7498025581791758,0.0,0.0,0.1270982529012202,0.01935794374456294,0.1792517509649918
IMG_20260315_150549079_HDR,0.31423027280103993,0.0,0.16050453231061892,0.41914710199971605,0.0,0.17877638142227498
40,0.5117512787353388,0.0,0.0,0.3810785118705241,0.0,0.17856595812117257
81,0.8844830941873545,0.0,0.0,0.0,0.0,0.1768966188374709
IMG_20260319_122144237_HDR,0.1633728439248975,0.018654772832015488,0.3774175188225542,0.31312285308241383,0.0,0.1745135977323762
79,0.6358764395540462,0.0,0.20999705867747442,0.006294941653604041,0.01935794374456294,0.17430527672593749
DSC02459,0.25095574344191,0.018654772832015488,0.0,0.4631081439069619,0.12650123240003866,0.17184397851618521
DSC02209,0.13654159447971423,0.018654772832015488,0.0529304358123207,0.5091039550850571,0.1397082514418275,0.17138780193018702
IMG_20260318_075658475_HDR,0.6301234329162501,0.018654772832015488,0.0516450396696551,0.05347004816706111,0.10102357669877887,0.17098337405675212
1000032462,0.4565869717154954,0.13887929281232922,0.21171219350082318,0.0,0.04390978912266005,0.17021764943026158
IMG_20260318_075635475_HDR,0.258058647826723,0.06103976673968234,0.42260119868442664,0.07774933515990556,0.01935794374456294,0.1677613784310601
47,0.08731241985112366,0.08645009198127906,0.0,0.6625974940248548,0.0,0.16727200117145152
DSC02271,0.24181819848873135,0.2427215789645111,0.0,0.32689642252362616,0.01935794374456294,0.1661588287442863
IMG_20260317_113656168_HDR,0.7601712232140736,0.018654772832015488,0.0516450396696551,0.0,0.0,0.16609420714314882
DSC02422,0.5215635641801569,0.0,0.21256976091249757,0.03280914515541232,0.05618445323323775,0.16462538469626092
6,0.754305481985179,0.0,0.0,0.06650010903816629,0.0,0.16416111820466905
26,0.2715563750056784,0.0,0.0,0.06020772868377029,0.4889038687695331,0.16413359449179638
DSC02335,0.18295261271271102,0.018654772832015488,0.32493974108721974,0.26407141194911943,0.01935794374456294,0.16199529646512573
DSC02450,0.25848062111133385,0.0,0.31283066004041454,0.11230601817497918,0.12461588185069433,0.1616466362354844
IMG_20260320_153746,0.5484452420376246,0.0,0.0516450396696551,0.15046974227475568,0.057127883654992426,0.16153758152740555
51,0.3375261154577254,0.018654772832015488,0.0,0.4357721292592576,0.0,0.1583906035097997
DSC02393,0.258058647826723,0.0,0.0,0.5104848612580809,0.01935794374456294,0.15758029056587336
16,0.2661611600368586,0.018654772832015488,0.0,0.4771407704680738,0.01935794374456294,0.15626292941630215
DSC02283,0.08179946912635068,0.13887929281232922,0.1600747936299358,0.386296976056975,0.0,0.15341010632511815
DSC02332,0.04782509759564832,0.0,0.0,0.7169120391307975,0.0,0.15294742734528916
48,0.500987313295055,0.018654772832015488,0.0,0.17557889021100714,0.06845811048103877,0.15273581736382327
11,0.4446541923723067,0.0,0.0,0.28730202986621234,0.01935794374456294,0.15026283319661637
